month,year,SNA_NAME,total_days_in_month,non_instructional_days_in_month,summer_weekdays_in_month,instructional_days_in_month,Avg_monthly_Per_Person,Avg_monthly_Per_hh,total_population_true_total,total_households,children_under_age18,children_5to14,children_15to17,hamilton_meal_cost,hh_snap_percent,meal_percent_income_covered,hh_size,free_reduced_estimate_f,month_meals,month_meal_dollars,snap_dollars,meal_percent_snap_covered,cps_meals,meal_percent_cps_covered,pre_charity_coverage,monthly_nbhd_meals,meal_percent_fsb_covered,monthly_nbhd_meals_lasoupe,meal_percent_lasoupe_covered,whole_again_meals,meal_percent_whole_again_covered,charitable_percent_covered
08,2020,California,31,23,13,8,180.5791,346.8208,930.8790896159318,329.38264580369844,241.57041251778097,113.149359886202,52.40967283072546,3.33,0,0.9712414032173837,2.8,0.13,86571.75533428165,288283.9452631579,0,0,305.48661166429594,0.0035287099179716636,0.9747701131353554,0,0,0,0,0,0,0
08,2020,Camp Washington,31,23,13,8,180.5791,346.8208,1128,412,112,33,24,3.33,0.19174757281553398,0.8930051929138453,1.9,1,104904,349330.32,27398.843200000003,0.07843247960841189,884,0.008426752078090445,0.9798644246003476,6822.958333333333,0.06504002071735428,296.5,0.0028263936551513767,0,0,0.06786641437250565
08,2020,Carthage,31,23,13,8,180.5791,346.8208,3021,1040,911,537,286,3.33,0.22596153846153846,0.8068409280797094,2.9,1,280953,935573.49,81502.888,0.08711543119931713,10927.800000000001,0.038895473620142874,0.9328518328991694,8395.333333333334,0.02988162907437662,0,0,0,0,0.02988162907437662
08,2020,Clifton,31,23,13,8,180.5791,346.8208,8476,4118,1379,751,212,3.33,0.05099562894609033,0.8758416934870757,2.0755682881197384,0.4,788268,2624932.44,72832.368,0.02774637811249725,5440.240000000001,0.0069015106537370545,0.91048958225331,23755.115,0.030135835781739208,120,1.522324894579001e-4,0,0,0.030288068271197108
08,2020,College Hill,31,23,13,8,180.5791,346.8208,16199,7263,3660,2115,618,3.33,0.144292991876635,0.8424894559041248,2.21074986282997,1,1506507,5016668.3100000005,363468.1984,0.07245210883794706,37939.2,0.02518355374385914,0.940125118485931,25117.253333333334,0.01667251020628071,60,3.982722947852217e-5,2248,0.0014921935311286306,0.01820453096688786
08,2020,Columbia Tusculum,31,23,13,8,180.5791,346.8208,1533.9553736466862,712.7721151307104,250.8824927383153,120.04145761816744,40.70609981515712,3.33,0.027389277389277385,0.9623346130991878,2.15,0.13,142657.84974914184,475050.63966464234,6770.744273778717,0.014252678995566582,302.12898019540546,0.0021178573820276087,0.978705149476782,0,0,0,0,0,0,0
08,2020,Corryville,31,23,13,8,180.5791,346.8208,4310,1868,192,75,9,3.33,0.05139186295503212,0.7052290087997718,2.254939759036145,1,400830,1334763.9000000001,33294.796800000004,0.02494433420022822,1372.8000000000002,0.0034248933463064146,0.7335982363463065,4812.467333333333,0.012006255353474873,0,0,0,0,0.012006255353474873
08,2020,CUF,31,23,13,8,180.5791,346.8208,16792,5439,516,180,190,3.33,0.05846662989520132,0.7758753361797359,2.2019930481913512,1,1561656,5200314.48,110289.0144,0.02120814324290634,5189.6,0.003323139026776704,0.800406618449419,20253.417333333335,0.01296919253237162,0,0,0,0,0.01296919253237162
08,2020,Downtown,31,23,13,8,180.5791,346.8208,3914.909696521096,2723.1265729089564,201.82013323464105,37.58771280532939,0,3.33,0.11548966225090679,0.9087095158768976,1.4003966813585689,1,364086.60177646193,1212408.3839156183,109072.7028156921,0.0899636659253615,915.6445595854924,0.0025149086923766293,1.0011880904946358,0,0,0,0,3590,0.009860291431993289,0.009860291431993289
08,2020,East End,31,23,13,8,180.5791,346.8208,1462,703,201,94,47,3.33,0.08677098150782361,0.9357052673269892,2.06,1,135966,452766.78,21156.0688,0.04672619488558767,1989,0.014628657164291074,0.997060119376868,0,0,0,0,0,0,0
08,2020,East Price Hill,31,23,13,8,180.5791,346.8208,14788,6063,4110,2240,563,3.33,0.3092528451261752,0.8020828826719687,2.421629116117851,1,1375284,4579695.72,650289.0000000001,0.14199393142215136,39837.2,0.028966526186591277,0.9730433402807113,23792.275,0.0172998995116645,0,0,0,0,0.0172998995116645
08,2020,East Walnut Hills,31,23,13,8,180.5791,346.8208,3730.882390745501,2345.219794344473,238.01092544987148,95.55205655526991,27.909383033419022,3.33,0.04203047165349195,0.9491143565428948,1.573157490396927,1,346972.0623393316,1155416.9675899742,34186.36697994859,0.029587904573754185,1902.8273778920309,0.0054840939211731245,0.984186355037822,11148.833333333334,0.032131789684063966,0,0,0,0,0.032131789684063966
08,2020,East Westwood,31,23,13,8,180.5791,346.8208,2594.407482530325,1110.7037754202113,825.6099130303817,480.5686400397181,143.2812563343105,3.33,0.33150239251829033,0.7195231992851518,2.3166400319616463,1,241279.89587532025,803462.0532648164,127699.75113718114,0.15893687899544404,8634.62469616889,0.035786755729664166,0.9142468340102601,0,0,0,0,0,0,0
08,2020,English Woods,31,23,13,8,180.5791,346.8208,452.0534606205251,217.20286396181385,136.43054892601432,76.47350835322196,21.494033412887827,3.33,0.2520833333333333,0.7217729652690682,2.03,1,42040.97183770883,139996.4362195704,18989.55624171838,0.13564314031490887,1373.5818615751791,0.03267245740364021,0.8900885629876173,0,0,85,0.0020218371813127043,0,0,0.0020218371813127043
08,2020,Evanston,31,23,13,8,180.5791,346.8208,8305.282306961239,3343.4372591649085,1505.629449810726,782.1793541466063,288.16671147665744,3.33,0.1422590802574327,0.8804569120230866,2.1611643999045573,0.36,772391.2545473952,2572062.8776428257,164959.87168912715,0.06413524067510554,5416.644834716339,0.00701282517484015,0.9516049778730323,64047.11666666667,0.08292056168372455,0,0,0,0,0.08292056168372455
08,2020,Hartwell,31,23,13,8,180.5791,346.8208,5213,2384,1046,412,203,3.33,0.1174496644295302,0.913793043508832,2.12,1,484809,1614413.97,97109.82400000001,0.060151749058514406,9115.6,0.018802456225028828,0.9927472487923752,1838.1666666666667,0.0037915275225226157,85,1.7532677817449759e-4,0,0,0.003966854300697114
08,2020,Hyde Park,31,23,13,8,180.5791,346.8208,13423,6632,2497,1401,325,3.33,0.012665862484921592,0.9534150435051413,2.009787826348657,0.65,1248339,4156968.87,29132.9472,0.007008218755316298,15887.690000000002,0.01272706372227416,0.9731503259827318,0,0,300,2.4031933633412078e-4,0,0,2.4031933633412078e-4
08,2020,Kennedy Heights,31,23,13,8,180.5791,346.8208,5020,2564,821,456,28,3.33,0.09711388455538221,0.9107031379860648,1.95,1,466860,1554643.8,86358.37920000001,0.05554865957076471,7168.200000000001,0.015354067600565482,0.981605865157395,23589.416666666668,0.0505278170472233,320,6.854303217238573e-4,1820,0.003898384954804438,0.055111632323751596
08,2020,Linwood,31,23,13,8,180.5791,346.8208,669.9474518088197,311.2997095326116,109.57169263269078,52.42751518352258,17.77818853974122,3.33,0.027389277389277385,0.9623346130991878,2.15,1,62305.11301822023,207476.02635067338,2957.0892028518615,0.014252678995566584,1015.0257195669395,0.0162912106309816,0.992878502725736,0,0,0,0,0,0,0
08,2020,Lower Price Hill,31,23,13,8,180.5791,346.8208,858.0199203187251,279.6902390438247,281.9641434262948,89.4402390438247,42.44621513944223,3.33,0.4823848238482385,0.5952954702742855,2.3,1,79795.85258964144,265720.18912350596,46792.48199840638,0.17609682633733703,2104.725896414343,0.026376382081386075,0.7977686786930086,825.6666666666667,0.010347237855991644,0,0,0,0,0.010347237855991644
08,2020,Madisonville,31,23,13,8,180.5791,346.8208,10708.111111111111,5353.468574635242,1880.7525252525252,960.5347923681256,350.611672278339,3.33,0.08306340508859596,0.8876322250695385,2.036783539398413,1,995854.3333333334,3316194.93,154223.34693153758,0.0465061162528035,18525.8797979798,0.018603001641786097,0.9527413429641282,73115.225,0.07341959818085844,0,0,0,0,0.07341959818085844
08,2020,Millvale,31,23,13,8,180.5791,346.8208,2172.5998598458305,849.0014015416958,897.9677645409951,539.3833216538192,57.25297827610371,3.33,0.5732031943212067,0.5452783320061262,2.55,1,202051.78696566224,672832.4505956552,168780.45168885772,0.25085064125464995,8539.733707077785,0.04226507389676822,0.8383940471575444,21337.25,0.10560287696750817,0,0,1000,0.004949226210852297,0.11055210317836046
08,2020,Mt. Adams,31,23,13,8,180.5791,346.8208,1617,975,115,69,28,3.33,0,0.9684951807216208,1.66,0.13,150381,500768.73000000004,0,0,170.014,0.001130555056822338,0.9696257357784431,0,0,0,0,0,0,0
08,2020,Mt. Airy,31,23,13,8,180.5791,346.8208,8806.992290585618,3766.476649369903,2421.7601186063753,1321.154633061527,452.6658265381764,3.33,0.23193854252833662,0.7712810737250642,2.334554189944134,1,819050.2830244625,2727437.4424714604,302979.56574315793,0.11108579834872905,24744.309088213493,0.03021097678745867,0.9125778488612518,2804.5833333333335,0.0034241894441169114,0,0,5500,0.006715094438024548,0.01013928388214146
08,2020,Mt. Auburn,31,23,13,8,180.5791,346.8208,4632,2374,708,325,162,3.33,0.13647851727042964,0.8761378220972793,1.8041154923507865,1,430776,1434484.08,112369.9392,0.07833474122626721,6905.6,0.016030605233346335,0.9705031685568928,2568.55,0.005962611658959645,0,0,0,0,0.005962611658959645
08,2020,Mt. Lookout,31,23,13,8,180.5791,346.8208,4936.097174544494,2131.928175336678,1133.545814628994,635.53102719831,151.51571164510165,3.33,0.008889329831554948,0.9694939736775937,2.3166453162530023,0.13,459057.03723263793,1528659.9339846843,6572.744123369423,0.004299677107541222,1447.2256762608927,0.003152605360295298,0.9769462561454302,0,0,0,0,0,0,0
08,2020,Mt. Washington,31,23,13,8,180.5791,346.8208,12196.835260215808,5429.929707485463,3033.712290977965,1576.3690990215985,438.2196687334525,3.33,0.15187958176629465,0.9080395473570316,2.222381881759779,0.45,1134305.67920007,3777237.911736233,286021.5367634886,0.0757224044254117,12977.718813537858,0.011441112436896153,0.9952030642193395,1433.3333333333335,0.001263621755243386,0,0,1760,0.0015516099692290876,0.002815231724472474
08,2020,North Avondale - Paddock Hills,31,23,13,8,180.5791,346.8208,4209.835302293259,1701.3429464906185,614.3596247394023,356.2685892981237,47.923905489923555,3.33,0.19325615520584746,0.8720826226830465,2.078163361661945,1,391514.68311327306,1303743.8947671994,114032.94373092425,0.08746575473036929,5800.936970118138,0.014816652402382084,0.9743650298157979,1101.3333333333333,0.002813006461406954,512,0.0013077415026395527,0,0,0.004120747964046507
08,2020,North Fairmount,31,23,13,8,180.5791,346.8208,1545.946539379475,742.7971360381862,466.5694510739857,261.5264916467781,73.50596658711218,3.33,0.2520833333333334,0.7217729652690683,2.03,1,143773.0281622912,478764.18378042965,64941.07735828164,0.13564314031490887,4697.418138424822,0.03267245740364021,0.8900885629876174,988.2833333333334,0.0068739133199431385,126.25,8.781201982995644e-4,0,0,0.007752033518242703
08,2020,Northside,31,23,13,8,180.5791,346.8208,7789,3910,1374,665,222,3.33,0.13580562659846548,0.9007828936843373,1.9876287349014623,1,724377,2412175.41,184161.84480000002,0.07634678806380835,12797.2,0.017666491343595946,0.9947961730917416,39923.025,0.05511360106684779,360,4.969787831474495e-4,0,0,0.05561057984999524
08,2020,Oakley,31,23,13,8,180.5791,346.8208,11666.888888888889,6491.531425364758,1354.2474747474748,449.4652076318743,337.3883277216611,3.33,0.035326436264324,0.9518830904014838,1.7735308293169354,1,1085020.6666666665,3613118.8199999994,79533.87226846241,0.02201252608361837,11704.320202020202,0.010787186421045317,0.9846828029061475,1419,0.0013078091907312366,0,0,0,0,0.0013078091907312366
08,2020,Over-the-Rhine,31,23,13,8,180.5791,346.8208,5407,2800,872,458,96,3.33,0.25107142857142856,0.865757332451758,1.735303846153846,0.65,502851,1674493.83,243815.0224,0.1456052079929133,5218.720000000001,0.01037826314355545,1.0217408035882267,282725.06666666665,0.5622442168090879,0,0,0,0,0.5622442168090879
08,2020,Pendleton,31,23,13,8,180.5791,346.8208,980,476,218,92,44,3.33,0.14915966386554622,0.8802948891215479,2.06,1,91140,303496.2,24624.276800000003,0.08113537105242175,1981.2000000000003,0.021737985516787364,0.983168245690757,100,0.0010972130787798991,0,0,0,0,0.0010972130787798991
08,2020,Pleasant Ridge,31,23,13,8,180.5791,346.8208,7044.733270499529,3555.784165881244,1513.6239396795477,880.9359095193214,225.29406220546656,3.33,0.11101451034766469,0.9169173169191631,1.9397813979392928,1,655160.1941564562,2181683.446540999,136905.30435287466,0.06275213966991149,15440.213949104618,0.023567081893588613,1.0032365384826631,1962.9983333333334,0.002996211233285882,0,0,0,0,0.002996211233285882
08,2020,Queensgate,31,23,13,8,180.5791,346.8208,273.9800796812749,89.3097609561753,90.03585657370519,28.5597609561753,13.55378486055777,3.33,0.48238482384823855,0.5952954702742855,2.3,1,25480.147410358564,84848.89087649403,14941.620401593627,0.176096826337337,672.0741035856574,0.026376382081386075,0.7977686786930086,0,0,0,0,0,0,0
08,2020,Riverside,31,23,13,8,180.5791,346.8208,1794.736526946108,917.6646706586828,227.80239520958085,131.2814371257485,36.76047904191617,3.33,0.14330831973898858,0.8706301399612384,1.913544018058691,1,166910.49700598803,555811.9550299401,45610.05035688624,0.08206021828808872,2339.922155688623,0.014019023354802406,0.9667093816041296,0,0,0,0,0,0,0
08,2020,Roselawn,31,23,13,8,180.5791,346.8208,8119,3692,1820,1000,359,3.33,0.2630010834236186,0.7318642715870239,2.1134718762291858,1,755067,2514373.11,336762.99679999996,0.13393517273178282,18865.6,0.024985332427453457,0.8907847767462602,95720.79583333334,0.12677126113753262,0,0,1360,0.0018011646648575558,0.12857242580239017
08,2020,Sayler Park,31,23,13,8,180.5791,346.8208,2993,1193,668,393,164,3.33,0.1584241408214585,0.8744584626637463,2.5100733088970344,1,278349,926902.17,65549.1312,0.07071850009802005,7529.6,0.027050932462484148,0.9722278952242505,4278.516666666666,0.01537105097078368,60,2.1555672914219199e-4,0,0,0.015586607699925871
08,2020,Sedamsville,31,23,13,8,180.5791,346.8208,568.2634730538922,262.3353293413174,101.19760479041916,60.718562874251496,20.239520958083833,3.33,0.20771513353115725,0.8650686488025491,2.07,1,52848.50299401198,175985.51497005988,18898.618443113774,0.10738735200069711,1105.0778443113775,0.020910296067167482,0.9933662968704137,0,0,0,0,0,0,0
08,2020,South Cumminsville,31,23,13,8,180.5791,346.8208,711.4001401541697,277.9985984583042,294.03223545900494,176.6166783461808,18.747021723896285,3.33,0.5732031943212067,0.5452783320061263,2.55,1,66160.21303433778,220313.5094043448,55265.785111142264,0.25085064125465,2796.2662929222147,0.04226507389676823,0.8383940471575446,17385,0.2627712215947222,0,0,0,0,0.2627712215947222
08,2020,South Fairmount,31,23,13,8,180.5791,346.8208,1843,853,423,199,54,3.33,0.2966002344665885,0.7457991256224162,1.94,1,171399,570758.67,87745.66240000002,0.15373513712897258,3731,0.021767921633148384,0.9213021843845371,652,0.0038039895215257967,0,0,0,0,0.0038039895215257967
08,2020,Spring Grove Village,31,23,13,8,180.5791,346.8208,2239,889,645,434,64,3.33,0.2823397075365579,0.8245912437885781,2.51,1,208227,693395.91,87052.0208,0.12554446823893148,6856.2,0.03292656571914305,0.9830622777466527,0,0,0,0,0,0,0
08,2020,Villages at Roll Hill,31,23,13,8,180.5791,346.8208,2382,844,1266,581,40,3.33,0.6990521327014217,0.4147679593796751,2.82,1,221526,737681.58,204624.272,0.27738834416876723,9750,0.044012892391863706,0.736169195940306,0,0,0,0,0,0,0
08,2020,Walnut Hills,31,23,13,8,180.5791,346.8208,6382,3777,808,386,125,3.33,0.36457505957108816,0.8009119235381343,1.6884500628140702,0.69,593526,1976441.58,477572.2416,0.24163235910064187,5116.487999999999,0.008620495142588528,1.0511647777813649,32687.883333333335,0.05507405460474071,0,0,0,0,0.05507405460474071
08,2020,West End,31,23,13,8,180.5791,346.8208,7714.090303478904,3427.8734270910436,2694.179866765359,1503.4122871946706,292,3.33,0.4794538266318034,0.6798608721967957,2.280349514563107,1,717410.3982235381,2388976.6260843817,570002.4235843079,0.23859690269074013,25677.155440414506,0.03579144587811474,0.9542492207656506,75862.04166666667,0.10574427392538127,0,0,1000,0.0013939022942463816,0.10713817621962765
08,2020,West Price Hill,31,23,13,8,180.5791,346.8208,17977.55850271782,7434.568795102093,5158.830696221687,2798.855274901968,984.6436493061556,3.33,0.24102951787380744,0.8437037507951004,2.411010739791746,1,1671912.9407527575,5567470.092706682,621485.7171668543,0.11162802975466235,52761.34862194087,0.0315574736793327,0.9868892542290955,3461.65,0.0020704726398262318,0,0,0,0,0.0020704726398262318
08,2020,Westwood,31,23,13,8,180.5791,346.8208,32214.592517469675,14285.296224579788,8935.390086969619,4066.431359960282,1436.7187436656895,3.33,0.19718170325529671,0.8520918223552246,2.2577562198291865,1,2995957.1041246797,9976537.156735184,976924.4968628191,0.09792220301643392,80464.77530383112,0.026857786178931385,0.97687181155059,18575.346166666666,0.006200137559076892,0,0,0,0,0.006200137559076892
08,2020,Winton Hills,31,23,13,8,180.5791,346.8208,6204,2646,2954,1360,331,3.33,0.5559334845049131,0.6118669189143446,2.34,1,576972,1921316.76,510173.39680000005,0.26553320484228743,25266.800000000003,0.04379207309886789,0.9211921968554999,63156.05066666667,0.10946120551199481,0,0,2580,0.004471620806555604,0.11393282631855042
08,2021,Avondale,31,22,13,9,226.344,432.8204,13427,5961,3578,1817,782,3.45987,0.33601744673712464,0.690020480435569,2.12906523468576,1,1248711,4320377.72757,866939.2612000001,0.20066283919290798,39711.1,0.031801673886111353,0.9224849935145882,0,0,0,0,2965.666666,0.0023749824146660037,0.0023749824146660037
08,2021,Bond Hill,31,22,13,9,226.344,432.8204,7640,3312,1924,1160,158,3.45987,0.125,0.8827041204674299,2.2800669082799,1,710520,2458306.8324,179187.6456,0.07289067550004015,20423,0.028743736981365762,0.9843385329488358,0,0,0,0,5426.3333330000005,0.007637129613522491,0.007637129613522491
08,2021,California,31,22,13,9,226.344,432.8204,930.8790896159318,333.89473684210526,238.099573257468,113.49644381223328,53.103840682788054,3.45987,0,0.9763312714678692,2.77,0.13,86571.75533428165,299527.0191284211,0,0,333.87668847795163,0.0038566468611932994,0.9801879183290625,0,0,0,0,0,0,0
08,2021,Camp Washington,31,22,13,9,226.344,432.8204,1190,461,124,39,34,3.45987,0.21691973969631237,0.9047287309565143,1.87,1,110670,382903.8129,43282.04,0.11303632542124524,1176.5,0.01063070389446101,1.0283957602722207,0,0,0,0,605.3333333,0.0054697147673262855,0.0054697147673262855
08,2021,Carthage,31,22,13,9,226.344,432.8204,2889,1107,899,566,206,3.45987,0.27461607949412825,0.8385307830303412,2.6,1,268677,929587.49199,131577.40159999998,0.14154385975905043,11369.8,0.04231772723381606,1.0223923700232076,0,0,0,0,0,0,0
08,2021,Clifton,31,22,13,9,226.344,432.8204,8544,4182,1386,828,171,3.45987,0.05547584887613582,0.8763021251962425,2.043306828811974,0.4,794592,2749185.02304,100414.3328,0.0365251272498799,6116.76,0.007697988401594781,0.9205252408477171,0,0,0,0,0,0,0
08,2021,College Hill,31,22,13,9,226.344,432.8204,17085,7353,3947,2269,700,3.45987,0.1587107303141575,0.8208583901598646,2.2967481558251537,1,1588905,5497404.74235,505101.4068,0.09187997436479128,44999.5,0.028321076464609275,0.9410594409892651,0,0,0,0,3326.666667,0.0020936850642423554,0.0020936850642423554
08,2021,Columbia Tusculum,31,22,13,9,226.344,432.8204,1546.0010562450489,742.678637443887,243.40586216002112,126.27198310007924,30.321890678637445,3.45987,0.03523489932885906,0.9699188158032097,2.08,0.13,143778.09823078953,497453.5287257618,11326.13383142329,0.022768224924316915,320.4504634275152,0.0022287849635702858,0.9949158256910969,0,0,0,0,0,0,0
08,2021,Corryville,31,22,13,9,226.344,432.8204,4438,1936,161,85,5,3.45987,0.04855371900826446,0.7240718148460817,2.2536445783132533,1,412734,1428005.98458,40685.1176,0.02849085930964509,1471.6,0.003565492544835172,0.756128166700562,0,0,0,0,0,0,0
08,2021,CUF,31,22,13,9,226.344,432.8204,17351,5533,603,326,155,3.45987,0.0536779324055666,0.790195818152288,2.2912183339224694,1,1613643,5582995.00641,128547.6588,0.023024856488750335,7195.5,0.0044591647594914114,0.8176798394005297,0,0,0,0,0,0,0
08,2021,Downtown,31,22,13,9,226.344,432.8204,4608.323464100666,3019.7372316802366,182.9837157660992,34.248704663212436,0,3.45987,0.10842091201115778,0.9239368659119096,1.4455950220378533,1,428574.08216136193,1482810.6096476314,141706.55229341227,0.09556618449546081,876.4675055514435,0.0020450781837559784,1.0215481285911263,0,0,0,0,4130.3333327,0.009637384771076504,0.009637384771076504
08,2021,East End,31,22,13,9,226.344,432.8204,1497,707,222,117,41,3.45987,0.11173974540311174,0.9664750520107881,2.09,1,139221,481686.56127,34192.8116,0.07098560422746336,2425.8,0.017424095502833626,1.054884751741085,0,0,0,0,0,0,0
08,2021,East Price Hill,31,22,13,9,226.344,432.8204,15139,6027,4271,2175,643,3.45987,0.2969968475194956,0.7712080681060763,2.4806578567302138,1,1407927,4871244.38949,774748.5160000001,0.15904529809088744,44075.2,0.03130503215010437,0.9615583983470681,0,0,0,0,0,0,0
08,2021,East Walnut Hills,31,22,13,9,226.344,432.8204,3830.86118251928,2460.753213367609,256.24293059125966,125.55205655526991,25.677377892030847,3.45987,0.026929441421263165,0.9508650984923857,1.542606914212548,1,356270.0899742931,1232648.1961993573,28681.583717480724,0.023268264056131412,2435.616002570694,0.006836431323062898,0.9809697938715799,0,0,0,0,0,0,0
08,2021,East Westwood,31,22,13,9,226.344,432.8204,2454.6865600850556,1098.3896073106985,811.9877462995721,519.3576096109182,102.61365103630436,3.45987,0.3735759991084419,0.7390728677814672,2.2243028365960846,1,228285.85008791016,789839.3641436577,177600.05819200125,0.22485592166522983,9388.231889951392,0.041124896205069636,1.0050536856517667,0,0,0,0,0,0,0
08,2021,English Woods,31,22,13,9,226.344,432.8204,488.253937947494,230.7780429594272,135.07303102625298,67.19713603818616,23.304057279236275,3.45987,0.22156862745098044,0.7417474825592686,2.07,1,45407.616229116946,157104.44916263485,22131.480921050126,0.14087112770523497,1410.0538424821002,0.0310532452390206,0.9136718555035241,0,0,0,0,0,0,0
08,2021,Evanston,31,22,13,9,226.344,432.8204,8672.297260844167,3470.7770159583115,1628.718848421944,822.7564910472319,335.97585351867104,3.45987,0.14073520983405616,0.8731538120202615,2.1817024576473396,0.36,806523.6452585076,2790466.9645205527,211415.6826834922,0.07576354974688504,6405.061477434522,0.007941566890306815,0.9568589286574534,0,0,0,0,0,0,0
08,2021,Hartwell,31,22,13,9,226.344,432.8204,5084,2421,960,407,270,3.45987,0.09045848822800495,0.9303378976230963,2.03,1,472812,1635868.05444,94787.6676,0.0579433453344428,10416.900000000001,0.022031801223319207,1.0103130441808583,0,0,0,0,0,0,0
08,2021,Hyde Park,31,22,13,9,226.344,432.8204,14090,6696,2678,1434,361,3.45987,0.0091099163679808845,0.9531846417451645,2.0931735761041304,0.65,1310370,4533709.8519,26402.044400000002,0.005823496708536687,18176.795000000002,0.013871498126483361,0.9728796365801845,0,0,0,0,0,0,0
08,2021,Kennedy Heights,31,22,13,9,226.344,432.8204,5042,2478,890,418,40,3.45987,0.0867635189669088,0.8689440842291013,2.02,1,468906,1622353.80222,93056.386,0.05735887318331137,7672.6,0.016362767804208093,0.9426657252166207,0,0,0,0,1562.666667,0.0033325798070402168,0.0033325798070402168
08,2021,Linwood,31,22,13,9,226.344,432.8204,675.208344335886,324.36123580670716,106.30631106416688,55.14866649062583,13.242936361235806,3.45987,0.03523489932885906,0.9699188158032097,2.08,1,62794.37602323739,217260.37777151834,4946.633148243993,0.022768224924316915,1076.578162133615,0.017144499719771427,1.0098315404472982,0,0,0,0,0,0,0
08,2021,Lower Price Hill,31,22,13,9,226.344,432.8204,857.2619521912351,274.3844621513944,282.7221115537849,110.6633466135458,18.94920318725099,3.45987,0.4972375690607735,0.5807520817911681,2.41,1,79725.36155378485,275839.3866790936,59051.5322629482,0.2140794067659658,2251.544322709163,0.02824125571622791,0.8230727442733619,0,0,0,0,0,0,0
08,2021,Madisonville,31,22,13,9,226.344,432.8204,10328.143097643098,5116.823232323232,1645.7469135802469,776.1576879910214,339.36026936026934,3.45987,0.08993363696852189,0.87150433640854,2.048913083594759,1,960517.3080808081,3323265.0187095455,199172.9211180696,0.05993290333354463,17330.502076318742,0.018042883694565064,0.9494801234366497,0,0,0,0,0,0,0
08,2021,Millvale,31,22,13,9,226.344,432.8204,2390.31184302733,890.4344779257183,964.2606867554308,522.8100911002102,59.51296426068675,3.45987,0.6116751269035533,0.49877113967224485,2.67,1,222299.00140154167,769125.645979152,235738.4971198318,0.306501932879536,9320.257533286616,0.04192667296984978,0.8471997455216306,0,0,0,0,1318,0.005928951509859817,0.005928951509859817
08,2021,Mt. Adams,31,22,13,9,226.344,432.8204,1611,940,134,89,31,3.45987,0,0.9516118211235456,1.7100000000000002,0.13,149823,518368.10301,0,0,227.812,0.0015205409049344895,0.9531323620284801,0,0,0,0,0,0,0
08,2021,Mt. Airy,31,22,13,9,226.344,432.8204,8782.73328391401,3929.412157153447,2344.5564121571533,1316.0527798369162,373.7666419570051,3.45987,0.22657421732700697,0.7554107528980142,2.2298569832402237,1,816794.195404003,2826001.732852448,385341.5100932246,0.1363557232161627,25866.73390659748,0.03166860642759988,0.9234350825417768,0,0,0,0,3469,0.004247091886205388,0.004247091886205388
08,2021,Mt. Auburn,31,22,13,9,226.344,432.8204,4811,2573,712,390,151,3.45987,0.15895841430237076,0.8721602505206534,1.750066795949149,1,447423,1548025.41501,177023.54359999998,0.11435441684841874,8180.9,0.018284486939652185,1.0047991543087242,0,0,0,0,0,0,0
08,2021,Mt. Lookout,31,22,13,9,226.344,432.8204,5051.790599419065,2169.960126749406,1191.287826775812,626.579350409295,164.43517296012675,3.45987,0.011706647128207993,0.971799423527391,2.336911529223379,0.13,469816.52574597305,1625504.1029327197,10994.918220332718,0.006764005209519796,1605.7883754951151,0.003417905261943372,0.9819813339988542,0,0,0,0,0,0,0
08,2021,Mt. Washington,31,22,13,9,226.344,432.8204,12483.09660303323,5465.230910462971,3053.730015087291,1620.4657236106675,681.9047984555959,3.45987,0.13017022793010075,0.9156232469659865,2.2616857770187853,0.45,1160927.9840820904,4016659.9042861024,307912.9136818698,0.07665894574576795,15694.844916331007,0.013519223527668198,1.0058014162394227,0,0,0,0,538.3333333,4.637094985057522e-4,4.637094985057522e-4
08,2021,North Avondale - Paddock Hills,31,22,13,9,226.344,432.8204,4352.841556636553,1743.4697706740792,617.0382209867964,334.69145239749827,117.34676858929812,3.45987,0.15559361190153428,0.8851764492772662,2.099291784702549,1,404814.2647671994,1400604.7302400903,117412.3839990271,0.0838297782836278,6893.146560111189,0.017027924063089277,0.9860341516239833,0,0,0,0,0,0,0
08,2021,North Fairmount,31,22,13,9,226.344,432.8204,1669.746062052506,789.2219570405729,461.926968973747,229.80286396181387,79.69594272076372,3.45987,0.22156862745098038,0.7417474825592686,2.07,1,155286.38377088305,537270.7006173652,75685.92947894988,0.1408711277052349,4822.1461575179,0.031053245239020602,0.9136718555035241,0,0,0,0,1236,0.007959487303301836,0.007959487303301836
08,2021,Northside,31,22,13,9,226.344,432.8204,7965,4049,1390,654,270,3.45987,0.09706100271672018,0.9022558360807106,1.9639542275905912,1,740745,2562881.40315,170098.4172,0.06636999160044414,14424.800000000001,0.01947336802813384,0.9880991957092885,0,0,0,0,0,0,0
08,2021,Oakley,31,22,13,9,226.344,432.8204,11310.856902356903,6355.176767676768,1271.2530864197531,532.8423120089786,163.63973063973063,3.45987,0.03348852199904193,0.949774836407403,1.7542870201096892,1,1051909.6919191922,3639470.7857804555,92115.2080819304,0.025310055638261435,11454.097923681256,0.010888860528305847,0.9859737525739702,0,0,0,0,0,0,0
