month,year,SNA_NAME,total_days_in_month,non_instructional_days_in_month,summer_weekdays_in_month,instructional_days_in_month,Avg_monthly_Per_Person,Avg_monthly_Per_hh,total_population_true_total,total_households,children_under_age18,children_5to14,children_15to17,hamilton_meal_cost,hh_snap_percent,meal_percent_income_covered,hh_size,free_reduced_estimate_f,month_meals,month_meal_dollars,snap_dollars,meal_percent_snap_covered,cps_meals,meal_percent_cps_covered,pre_charity_coverage,monthly_nbhd_meals,meal_percent_fsb_covered,monthly_nbhd_meals_lasoupe,meal_percent_lasoupe_covered,whole_again_meals,meal_percent_whole_again_covered,cfs_meals,meal_percent_cfs_covered,monthly_nbhd_meals_library,meal_percent_library_covered,charitable_percent_covered
11,2021,East End,30,13,0,17,243.81,480.05,1497,707,222,117,41,3.67,0.111739745,0.96313056,2.09,1,134730,494459.1,37923.95,0.07669785,3491.8,0.025917019,1.06574543,3009.895833,0.022340205,0,0,0,0,0,0,0,0,0.022340205
11,2021,East Price Hill,30,13,0,17,243.81,480.05,15139,6027,4271,2175,643,3.67,0.296996848,0.752217016,2.480657857,1,1362510,5000411.7,859289.5,0.17184375,62277.8,0.045708142,0.969768908,15329.25225,0.011250745,2346.5,0.001722189,0,0,0,0,0,0,0.012972934
11,2021,East Walnut Hills,30,13,0,17,243.81,480.05,3830.861183,2460.753213,256.2429306,125.5520566,25.67737789,3.67,0.026929441,0.946580765,1.542606914,1,344777.5064,1265333.449,31811.3339,0.025140673,3342.170501,0.009693702,0.98141514,5209.825,0.015110687,50,1.45E-04,0,0,0,0,0,0,0.015255708
11,2021,East Westwood,30,13,0,17,243.81,480.05,2454.68656,1098.389607,811.9877463,519.3576096,102.613651,3.67,0.373575999,0.726996982,2.224302837,1,220921.7904,810782.9708,196979.8742,0.242950187,13745.56486,0.062219145,1.032166314,475,0.002150082,0,0,0,0,0,0,0,0,0.002150082
11,2021,English Woods,30,13,0,17,243.81,480.05,488.2539379,230.778043,135.073031,67.19713604,23.30405728,3.67,0.221568627,0.728074357,2.07,1,43942.85442,161270.2757,24546.48029,0.152207096,2000.076372,0.045515395,0.925796848,508.3333333,0.011568054,374.1666667,0.008514847,0,0,0,0,0,0,0.020082901
11,2021,Evanston,30,13,0,17,243.81,480.05,8672.297261,3470.777016,1628.718848,822.756491,335.9758535,3.67,0.14073521,0.866051248,2.181702458,0.36,780506.7535,2864459.785,234485.4782,0.081860279,9218.874533,0.011811396,0.959722923,12954.15558,0.016597109,261.6666667,3.35E-04,0,0,0,0,0,0,0.016932361
11,2021,Hartwell,30,13,0,17,243.81,480.05,5084,2421,960,407,270,3.67,0.090458488,0.922572537,2.03,1,457560,1679245.2,105130.95,0.062606074,14961.7,0.032698881,1.017877492,8534.8555,0.018652976,80,1.75E-04,0,0,0,0,0,0,0.018827816
11,2021,Hyde Park,30,13,0,17,243.81,480.05,14090,6696,2678,1434,361,3.67,0.009109916,0.950683326,2.093173576,0.65,1268100,4653927,29283.05,0.006292116,25785.175,0.020333708,0.97730915,560.5,4.42E-04,0,0,0,0,0,0,0,0,4.42E-04
11,2021,Kennedy Heights,30,13,0,17,243.81,480.05,5042,2478,890,418,40,3.67,0.086763519,0.863439283,2.02,1,453780,1665372.6,103210.75,0.06197457,10121.8,0.022305522,0.947719375,7335.419417,0.016165145,768.3333333,0.001693185,0,0,0,0,0,0,0.017858329
11,2021,Linwood,30,13,0,17,243.81,480.05,675.2083443,324.3612358,106.3063111,55.14866649,13.24293636,3.67,0.035234899,0.96879115,2.08,1,60768.75099,223021.3161,5486.412477,0.024600395,1511.454423,0.024872231,1.018263777,0,0,0,0,0,0,0,0,0,0,0
11,2021,Lower Price Hill,30,13,0,17,243.81,480.05,857.2619522,274.3844622,282.7221116,110.6633466,18.94920319,3.67,0.497237569,0.566005899,2.41,1,77153.5757,283153.6228,65495.26793,0.23130648,2864.437351,0.037126437,0.834438816,1142.1625,0.014803753,480,0.006221358,0,0,0,0,0,0,0.021025111
11,2021,Madisonville,30,13,0,17,243.81,480.05,10328.1431,5116.823232,1645.746914,776.157688,339.3602694,3.67,0.089933637,0.863930384,2.048913084,1,929532.8788,3411385.665,220906.7798,0.064755733,24652.94686,0.026521866,0.955207983,12201.24992,0.013126217,0,0,0,0,0,0,0,0,0.013126217
11,2021,Millvale,30,13,0,17,243.81,480.05,2390.311843,890.4344779,964.2606868,522.8100911,59.51296426,3.67,0.611675127,0.483970406,2.67,1,215128.0659,789520.0018,261462.4115,0.331166292,12869.33952,0.05982176,0.874958458,9802.041667,0.045563751,0,0,0,0,0,0,0,0,0.045563751
11,2021,Mt. Adams,30,13,0,17,243.81,480.05,1611,940,134,89,31,3.67,0,0.947803977,1.71,0.13,144990,532113.3,0,0,344.76,0.002377819,0.950181796,0,0,0,0,0,0,0,0,0,0,0
11,2021,Mt. Airy,30,13,0,17,243.81,480.05,8782.733284,3929.412157,2344.556412,1316.05278,373.766642,3.67,0.226574217,0.744310778,2.229856983,1,790445.9956,2900936.804,427390.1875,0.147328334,37345.00922,0.047245491,0.938884603,3394.966667,0.004295001,406.1666667,5.14E-04,0,0,0,0,0,0,0.004808846
11,2021,Mt. Auburn,30,13,0,17,243.81,480.05,4811,2573,712,390,151,3.67,0.158958414,0.860787614,1.750066796,1,432990,1589073.3,196340.45,0.123556572,11956.1,0.027612878,1.011957064,7112.658417,0.016426842,901.6666667,0.002082419,0,0,0,0,0,0,0.018509261
11,2021,Mt. Lookout,30,13,0,17,243.81,480.05,5051.790599,2169.960127,1191.287827,626.5793504,164.435173,3.67,0.011706647,0.969539695,2.336911529,0.13,454661.1539,1668606.435,12194.68974,0.007308308,2272.584726,0.004998414,0.981846417,0,0,0,0,0,0,0,0,0,0,0
11,2021,Mt. Washington,30,13,0,17,243.81,480.05,12483.0966,5465.23091,3053.730015,1620.465724,681.9047985,3.67,0.130170228,0.909940127,2.261685777,0.45,1123478.694,4123166.808,341512.5401,0.082827728,22897.07484,0.020380515,1.01314837,25658.261,0.022838227,0,0,0,0,0,0,0,0,0.022838227
11,2021,North Avondale - Paddock Hills,30,13,0,17,243.81,480.05,4352.841557,1743.469771,617.038221,334.6914524,117.3467686,3.67,0.155593612,0.880778935,2.099291785,1,391755.7401,1437743.566,130224.4879,0.090575601,9990.044684,0.025500698,0.996855234,2021.71675,0.005160656,411.5,0.001050399,0,0,0,0,0,0,0.006211056
11,2021,North Fairmount,30,13,0,17,243.81,480.05,1669.746062,789.221957,461.926969,229.802864,79.69594272,3.67,0.221568627,0.728074357,2.07,1,150277.1456,551517.1243,83944.81971,0.152207096,6839.923628,0.045515395,0.925796848,5303.37325,0.035290617,220,0.001463962,0,0,0,0,0,0,0.036754579
11,2021,Northside,30,13,0,17,243.81,480.05,7965,4049,1390,654,270,3.67,0.097061003,0.896129559,1.963954228,1,716850,2630839.5,188659.65,0.071710817,20420.4,0.028486294,0.99632667,33519.4405,0.046759351,892.4999998,0.00124503,0,0,0,0,0,0,0.048004381
11,2021,Oakley,30,13,0,17,243.81,480.05,11310.8569,6355.176768,1271.253086,532.842312,163.6397306,3.67,0.033488522,0.946221026,1.75428702,1,1017977.121,3735976.035,102166.8702,0.027346768,15392.25314,0.015120431,0.988688225,0,0,0,0,0,0,0,0,0,0,0
11,2021,Over-the-Rhine,30,13,0,17,243.81,480.05,5712,2976,893,456,143,3.67,0.228158602,0.865310959,1.766196154,0.65,514080,1886673.6,325953.95,0.172766476,8604.635,0.01673793,1.054815365,331285.5184,0.644424055,560,0.001089325,0,0,0,0,0,0,0.64551338
11,2021,Pendleton,30,13,0,17,243.81,480.05,1018,509,223,116,30,3.67,0.106090373,0.892919279,2,1,91620,336245.4,25922.7,0.077094586,3226.6,0.035217201,1.005231066,0,0,0,0,0,0,0,0,0,0,0
11,2021,Pleasant Ridge,30,13,0,17,243.81,480.05,7326.252592,3596.025448,1421.01131,749.3854854,189.8831291,3.67,0.111246761,0.906729328,2.000969089,1,659362.7333,2419861.231,192042.1701,0.079360819,20757.83638,0.031481665,1.017571812,475,7.20E-04,0,0,0,0,0,0,0,0,7.20E-04
11,2021,Queensgate,30,13,0,17,243.81,480.05,273.7380478,87.61553785,90.27788845,35.33665339,6.050796813,3.67,0.497237569,0.566005899,2.41,1,24636.4243,90415.67719,20913.73207,0.23130648,914.6626494,0.037126437,0.834438816,9215,0.374039669,153.75,0.00624076,0,0,0,0,0,0,0.380280429
11,2021,Riverside,30,13,0,17,243.81,480.05,1612.790419,737.7125749,260.4850299,139.6047904,32.31736527,3.67,0.210060228,0.823390031,2.149051919,1,145151.1377,532704.6754,74390.50269,0.139646799,3799.479641,0.026176024,0.989212854,712.5,0.004908677,0,0,0,0,0,0,0,0,0.004908677
11,2021,Roselawn,30,13,0,17,243.81,480.05,7056,3035,1647,887,249,3.67,0.228336079,0.749102912,2.200778812,1,635040,2330596.8,332674.65,0.142742258,25105.6,0.039533888,0.931379058,72562.82325,0.114264965,450,7.09E-04,0,0,0,0,0,0,0.114973582
11,2021,Sayler Park,30,13,0,17,243.81,480.05,3122,1287,721,462,133,3.67,0.172494172,0.836237043,2.427624125,1,280980,1031196.6,106571.1,0.103347024,13149.5,0.046798705,0.986382772,1706.3,0.006072674,250.8333333,8.93E-04,0,0,0,0,0,0,0.006965383
11,2021,Sedamsville,30,13,0,17,243.81,480.05,570.2095808,206.2874251,147.5149701,72.39520958,18.68263473,3.67,0.203773585,0.785877964,2.64,1,51318.86228,188340.2246,20179.34731,0.107143056,2012.820359,0.039221843,0.932242864,0,0,0,0,0,0,0,0,0,0,0
11,2021,South Cumminsville,30,13,0,17,243.81,480.05,782.688157,291.5655221,315.7393132,171.1899089,19.48703574,3.67,0.611675127,0.483970406,2.67,1,70441.93413,258521.8982,85613.73847,0.331166292,4213.960477,0.05982176,0.874958458,4292.766667,0.0609405,0,0,0,0,0,0,0,0,0.0609405
11,2021,South Fairmount,30,13,0,17,243.81,480.05,1948,879,467,238,64,3.67,0.360637088,0.72152678,2.02,1,175320,643424.4,152175.85,0.236509293,6674.2,0.038068674,0.996104747,1762.7375,0.010054401,0,0,0,0,0,0,0,0,0.010054401
11,2021,Spring Grove Village,30,13,0,17,243.81,480.05,2167,885,569,353,63,3.67,0.246327684,0.829347783,2.44,1,195030,715760.1,104650.9,0.146209463,9193.6,0.047139414,1.022696661,0,0,0,0,0,0,0,0,0,0,0
11,2021,Villages at Roll Hill,30,13,0,17,243.81,480.05,2556,861,1464,770,35,3.67,0.766550523,0.394923892,2.97,1,230040,844246.8,316833,0.37528481,17790.5,0.07733655,0.847545252,0,0,793.3333334,0.003448676,0,0,0,0,0,0,0.003448676
11,2021,Walnut Hills,30,13,0,17,243.81,480.05,6121,3661,769,356,74,3.67,0.356186834,0.781163163,1.662482726,0.69,550890,2021766.3,625985.2,0.309622927,6557.07,0.011902685,1.102688775,15713.26725,0.028523421,6642.583333,0.012057912,0,0,0,0,0,0,0.040581333
11,2021,West End,30,13,0,17,243.81,480.05,8108.676536,3560.262768,2883.016284,1662.751295,282,3.67,0.4933898,0.676673033,2.308115011,1,729780.8882,2678295.86,843254.5508,0.314847423,42979.00363,0.058893024,1.05041348,42622.56042,0.058404599,742.5,0.001017429,0,0,0,0,0,0,0.059422028
11,2021,West Price Hill,30,13,0,17,243.81,480.05,19033.09943,7620.713062,5323.327424,2962.558573,1141.668963,3.67,0.227960123,0.832467257,2.488727035,1,1712978.949,6286632.742,833951.8322,0.132654772,90703.42855,0.052950697,1.018072726,6969.730333,0.004068778,187.5,1.09E-04,0,0,0,0,0,0,0.004178236
11,2021,Westwood,30,13,0,17,243.81,480.05,33395.31344,14676.61039,9045.012254,4450.64239,1192.386349,3.67,0.209562557,0.822624938,2.291599517,1,3005578.21,11030472.03,1476474.426,0.133854147,124710.9351,0.041493159,0.997972244,12944.50883,0.004306828,165,5.49E-05,0,0,0,0,0,0,0.004361726
11,2021,Winton Hills,30,13,0,17,243.81,480.05,6294,2662,3029,1366,361,3.67,0.51014275,0.569889451,2.36,1,566460,2078908.2,651907.9,0.31358186,38166.7,0.067377573,0.950848884,29486.62908,0.052054212,0,0,0,0,0,0,0,0,0.052054212
11,2022,Avondale,30,13,0,17,271.59,530.75,12792,5700,3094,1540,797,4.1,0.34877193,0.690980596,2.096732697,1,1151280,4720248,1055131,0.223532958,51647.7,0.044861111,0.959374666,21316.84792,0.018515781,6268.333334,0.005444664,0,0,0,0,0,0,0.023960445
11,2022,Bond Hill,30,13,0,17,271.59,530.75,7287,3139,1780,1167,192,4.1,0.153552087,0.86942799,2.290075272,1,655830,2688903,255821.5,0.095139728,30033.9,0.045795252,1.01036297,122883.1462,0.187370426,3106.666667,0.004737,0,0,0,0,0,0,0.192107425
11,2022,California,30,13,0,17,271.59,530.75,929.4907539,341.8776671,256.1479374,125.2972973,57.61593172,4.1,0.023350254,0.969585022,2.71,0.13,83654.16785,342982.0882,4236.940256,0.012353241,525.509707,0.006281931,0.988220193,0,0,0,0,0,0,0,0,0,0,0
11,2022,Camp Washington,30,13,0,17,271.59,530.75,1151,479,106,59,17,4.1,0.219206681,0.888968813,1.78,1,103590,424719,55728.75,0.131213226,1679.6,0.01621392,1.036395959,821.025,0.007925717,0,0,0,0,0,0,0,0,0.007925717
11,2022,Carthage,30,13,0,17,271.59,530.75,2759,1055,821,527,173,4.1,0.232227488,0.783555874,2.61,1,248310,1018071,130033.75,0.12772562,15470,0.062301156,0.97358265,4170.412417,0.016795185,0,0,0,0,0,0,0,0,0.016795185
11,2022,Clifton,30,13,0,17,271.59,530.75,8311,4192,1066,556,124,4.1,0.070849237,0.872889824,1.977352666,0.4,747990,3066759,157632.75,0.051400436,6011.2,0.008036471,0.932326731,2312.272917,0.003091315,841.6666667,0.001125238,0,0,0,0,0,0,0.004216553
11,2022,College Hill,30,13,0,17,271.59,530.75,16578,7214,3674,1973,744,4.1,0.174383144,0.81169804,2.262897641,1,1492020,6117282,667683.5,0.109147085,60045.7,0.040244568,0.961089693,7061.677167,0.004732964,3453.333334,0.002314536,0,0,0,0,0,0,0.0070475
11,2022,Columbia Tusculum,30,13,0,17,271.59,530.75,1527.30948,742.2632691,232.6062847,103.0113546,34.47557433,4.1,0.040850588,0.969597306,2.05,0.13,137457.8532,563577.198,16093.34348,0.028555704,394.9999469,0.002873608,1.001026617,0,0,0,0,0,0,0,0,0,0,0
11,2022,Corryville,30,13,0,17,271.59,530.75,4593,1944,313,99,2,4.1,0.036522634,0.654416473,2.308411145,1,413370,1694817,37683.25,0.022234406,2232.1,0.005399763,0.682050643,6270.536667,0.015169308,4713.666666,0.011403021,0,0,0,0,0,0,0.026572328
11,2022,CUF,30,13,0,17,271.59,530.75,17703,5839,590,332,135,4.1,0.047097106,0.778482266,2.260336397,1,1593270,6532407,145956.25,0.02234341,10320.7,0.006477684,0.807303361,14435.22083,0.009060122,75,4.71E-05,0,0,0,0,0,0,0.009107195
11,2022,Downtown,30,13,0,17,271.59,530.75,5257.262028,3281.935603,263.9726129,50.43523316,0,4.1,0.057514217,0.93358807,1.474933886,1,473153.5825,1939929.688,100183.2857,0.051642741,1114.618653,0.002355723,0.987586533,480.8445,0.001016255,0,0,0,0,0,0,0,0,0.001016255
11,2022,East End,30,13,0,17,271.59,530.75,1430,707,161,88,24,4.1,0.101838755,0.944726758,2,1,128700,527670,38214,0.072420263,2475.2,0.019232323,1.036379343,2341.6875,0.01819493,0,0,0,0,0,0,0,0,0.01819493
11,2022,East Price Hill,30,13,0,17,271.59,530.75,15908,6082,5021,2667,762,4.1,0.29118711,0.723129086,2.611281774,1,1431720,5870052,939958.25,0.160127755,75780.9,0.052929972,0.936186813,17845.52967,0.012464399,5831.666667,0.004073189,0,0,0,0,0,0,0.016537589
11,2022,East Walnut Hills,30,13,0,17,271.59,530.75,4012.088046,2493.270566,399.2056555,215.1201799,60.33868895,4.1,0.035380584,0.913265016,1.603667093,1,361087.9242,1480460.489,46819.24486,0.031624785,6087.641003,0.016859165,0.961748966,3952.095833,0.010944968,328.3333334,9.09E-04,0,0,0,0,0,0,0.011854257
11,2022,East Westwood,30,13,0,17,271.59,530.75,2434.307438,1059.651077,735.5904287,462.9622519,116.2436471,4.1,0.373495044,0.696477431,2.276188574,1,219087.6694,898259.4445,210057.2761,0.233849226,12800.45037,0.058426156,0.988752813,956.6118333,0.004366343,225,0.001026986,0,0,0,0,0,0,0.005393329
11,2022,English Woods,30,13,0,17,271.59,530.75,489.8377088,235.3031026,125.1178998,51.58568019,21.94653938,4.1,0.273076923,0.710655115,2.05,1,44085.39379,180750.1146,34103.79093,0.188679222,1625.062053,0.036861688,0.936196025,0,0,801.6666665,0.018184405,0,0,0,0,0,0,0.018184405
11,2022,Evanston,30,13,0,17,271.59,530.75,8354.011328,3434.786071,1417.954873,731.6112308,313.4879268,4.1,0.112565559,0.869583815,2.133520639,0.36,751861.0195,3082630.18,205208.4438,0.066569271,8314.808897,0.011058971,0.947212057,11220.72192,0.014923931,1895,0.002520413,0,0,0,0,0,0,0.017444344
11,2022,Hartwell,30,13,0,17,271.59,530.75,5237,2448,965,379,237,4.1,0.100081699,0.917389358,2.04,1,471330,1932453,130033.75,0.067289476,13613.6,0.028883373,1.013562206,3567.621667,0.007569265,90,1.91E-04,0,0,0,0,0,0,0.007760214
11,2022,Hyde Park,30,13,0,17,271.59,530.75,13530,6580,2465,1297,355,4.1,0.013981763,0.94137498,2.039088857,0.65,1217700,4992570,48829,0.009780334,23730.98,0.019488363,0.970643677,816.2083333,6.70E-04,0,0,0,0,0,0,0,0,6.70E-04
11,2022,Kennedy Heights,30,13,0,17,271.59,530.75,4714,2372,795,352,69,4.1,0.1306914,0.828223603,1.98,1,424260,1739466,164532.5,0.094587937,9304.1,0.021930184,0.944741724,4896.1465,0.011540439,1013.333334,0.002388472,0,0,0,0,0,0,0.013928911
11,2022,Linwood,30,13,0,17,271.59,530.75,667.0448904,324.1798257,101.5896488,44.98970161,15.05703723,4.1,0.040850588,0.969597306,2.05,1,60034.04014,246139.5646,7028.688474,0.028555704,1327.032928,0.022104675,1.020257684,0,0,0,0,0,0,0,0,0,0,0
11,2022,Lower Price Hill,30,13,0,17,271.59,530.75,877.7270916,288.0278884,288.0278884,91.71414343,47.75199203,4.1,0.621052632,0.517487295,2.37,1,78995.43825,323881.2968,94940.81375,0.293134598,3082.201594,0.039017463,0.849639356,4103.791917,0.051949733,2423.333334,0.030676877,0,0,0,0,0,0,0.08262661
11,2022,Madisonville,30,13,0,17,271.59,530.75,10685.46577,5292.751964,1716.369809,732.0976431,342.6060606,4.1,0.099709447,0.845874785,2.041209633,1,961691.9192,3942936.869,280096.6111,0.071037559,23750.95185,0.024697048,0.941609392,11391.61958,0.011845394,450.8333333,4.69E-04,0,0,0,0,0,0,0.012314186
11,2022,Millvale,30,13,0,17,271.59,530.75,2341.34548,890.4344779,1023.773651,662.1758935,74.57953749,4.1,0.602368866,0.476951667,2.62,1,210721.0932,863956.4821,284678.3812,0.329505464,16282.29502,0.077269412,0.883726543,15986.42525,0.07586533,0,0,0,0,0,0,0,0,0.07586533
11,2022,Mt. Adams,30,13,0,17,271.59,530.75,1643,977,114,80,16,4.1,0,0.941869806,1.68,0.13,147870,606267,0,0,275.808,0.001865206,0.943735011,0,0,375.8333333,0.002541647,0,0,0,0,0,0,0.002541647
11,2022,Mt. Airy,30,13,0,17,271.59,530.75,8913.806968,3893.991994,2475.059451,1374.247739,386.149444,4.1,0.250267048,0.711869148,2.277665922,1,802242.6271,3289194.771,517235.9798,0.157253071,38904.77775,0.048495027,0.917617246,6030.5415,0.007517104,225.6666667,2.81E-04,0,0,0,0,0,0,0.007798399
11,2022,Mt. Auburn,30,13,0,17,271.59,530.75,4705,2583,603,416,113,4.1,0.14324429,0.838284446,1.705475113,1,423450,1736145,196377.5,0.113111232,11690.9,0.027608691,0.979004368,6367.995,0.015038363,1543.333334,0.003644665,0,0,0,0,0,0,0.018683028
11,2022,Mt. Lookout,30,13,0,17,271.59,530.75,5009.64563,2186.556905,1170.804067,611.9989438,164.4673884,4.1,0.013461883,0.972702418,2.299967974,0.13,450868.1067,1848559.237,15622.71805,0.008451294,2230.787772,0.004947761,0.986101473,0,0,0,0,0,0,0,0,0,0,0
11,2022,Mt. Washington,30,13,0,17,271.59,530.75,12436.34362,5527.69696,3001.501673,1566.027132,764.2803732,4.1,0.114884969,0.901115514,2.223608197,0.45,1119270.926,4589010.796,337052.413,0.073447727,23174.90814,0.020705361,0.995268602,25743.68467,0.023000405,0,0,0,0,0,0,0,0,0.023000405
11,2022,North Avondale - Paddock Hills,30,13,0,17,271.59,530.75,4240.900625,1687.943363,666.8394719,393.2685893,104.1733843,4.1,0.179003648,0.874775752,2.117322946,1,381681.0563,1564892.331,160365.0613,0.102476738,10993.46762,0.028802759,1.006055249,758.9583333,0.001988462,170,4.45E-04,0,0,0,0,0,0,0.00243386
11,2022,North Fairmount,30,13,0,17,271.59,530.75,1675.162291,804.6968974,427.8821002,176.4143198,75.05346062,4.1,0.273076923,0.710655115,2.05,1,150764.6062,618134.8854,116629.2091,0.188679222,5557.437947,0.036861688,0.936196025,771.7583333,0.005118962,1651.666667,0.010955268,0,0,0,0,0,0,0.01607423
11,2022,Northside,30,13,0,17,271.59,530.75,8200,4053,1354,559,240,4.1,0.098198865,0.899673792,2.025715194,1,738000,3025800,211238.5,0.069812446,17657.9,0.023926694,0.993412932,39184.4055,0.0530954,3976.666667,0.005388437,0,0,0,0,0,0,0.058483838
11,2022,Oakley,30,13,0,17,271.59,530.75,11265.53423,6513.248036,1219.630191,484.9023569,118.3939394,4.1,0.019999642,0.943024935,1.708637195,1,1013898.081,4156982.131,69136.88889,0.01663151,13332.84815,0.013150087,0.972806532,0,0,528.3333335,5.21E-04,0,0,0,0,0,0,5.21E-04
11,2022,Over-the-Rhine,30,13,0,17,271.59,530.75,5657,3047,795,406,143,4.1,0.208729898,0.875445421,1.708942308,0.65,509130,2087433,337557,0.161709142,7886.385,0.015489924,1.052644488,385952.7236,0.758063213,908.3333334,0.001784089,0,0,0,0,0,0,0.759847302
11,2022,Pendleton,30,13,0,17,271.59,530.75,1134,550,251,145,40,4.1,0.125454545,0.900215501,2.06,1,102060,418446,36621.75,0.087518461,4088.5,0.040059769,1.027793731,0,0,0,0,0,0,0,0,0,0,0
11,2022,Pleasant Ridge,30,13,0,17,271.59,530.75,7184.554194,3642.132893,1438.686145,853.2770971,149.8831291,4.1,0.135636621,0.887994463,1.938428014,1,646609.8775,2651100.498,262194.0016,0.098900061,22169.841,0.03428627,1.021180794,0,0,200,3.09E-04,0,0,0,0,0,0,3.09E-04
11,2022,Queensgate,30,13,0,17,271.59,530.75,280.2729084,91.97211155,91.97211155,29.28585657,15.24800797,4.1,0.621052632,0.517487295,2.37,1,25224.56175,103420.7032,30316.18625,0.293134598,984.1984064,0.039017463,0.849639356,0,0,3499.999999,0.138753649,0,0,0,0,0,0,0.138753649
11,2022,Riverside,30,13,0,17,271.59,530.75,2008.023952,826.0538922,418.1976048,213.6107784,33.59281437,4.1,0.19557669,0.824574948,2.420248307,1,180722.1557,740960.8383,85746.31737,0.115723143,5463.199401,0.030229826,0.970527918,953.2275,0.005274547,0,0,0,0,0,0,0,0,0.005274547
11,2022,Roselawn,30,13,0,17,271.59,530.75,7692,3558,1970,1287,248,4.1,0.24480045,0.708884333,2.11616494,1,692280,2838348,462283.25,0.162870532,33923.5,0.049002571,0.920757437,35048.649,0.050627851,1276.666667,0.001844148,0,0,0,0,0,0,0.052471999
11,2022,Sayler Park,30,13,0,17,271.59,530.75,2902,1186,710,402,133,4.1,0.15851602,0.861450757,2.442799067,1,261180,1070838,99781,0.093180294,11823.5,0.045269546,0.999900597,1414.2375,0.0054148,316.6666667,0.001212446,0,0,0,0,0,0,0.006627246
11,2022,Sedamsville,30,13,0,17,271.59,530.75,556.9760479,196.9461078,158.8023952,65.38922156,21.40718563,4.1,0.322134387,0.747090832,2.69,1,50127.84431,205524.1617,33672.43263,0.163836857,1918.200599,0.03826617,0.949193859,0,0,0,0,0,0,0,0,0,0,0
11,2022,South Cumminsville,30,13,0,17,271.59,530.75,766.65452,291.5655221,335.226349,216.8241065,24.42046251,4.1,0.602368866,0.476951667,2.62,1,68998.9068,282895.5179,93215.61878,0.329505464,5331.504975,0.077269412,0.883726543,2099.8,0.030432366,0,0,0,0,0,0,0,0,0.030432366
11,2022,South Fairmount,30,13,0,17,271.59,530.75,1926,888,474,242,77,4.1,0.30518018,0.712572081,1.98,1,173340,710694,143833.25,0.202384219,7049.9,0.040670936,0.955627236,1422.692917,0.008207528,0,0,0,0,0,0,0,0,0.008207528
11,2022,Spring Grove Village,30,13,0,17,271.59,530.75,2220,922,515,362,65,4.1,0.245119306,0.782147981,2.4,1,199800,819180,119949.5,0.146426304,9436.7,0.047230731,0.975805016,0,0,0,0,0,0,0,0,0,0,0
11,2022,Villages at Roll Hill,30,13,0,17,271.59,530.75,2503,864,1444,819,77,4.1,0.706018519,0.369700104,2.9,1,225270,923607,323757.5,0.350535996,19801.6,0.087901629,0.80813773,0,0,1101.666667,0.004890428,0,0,0,0,0,0,0.004890428
11,2022,Walnut Hills,30,13,0,17,271.59,530.75,6431,3677,860,364,186,4.1,0.342398695,0.782790116,1.751691269,0.69,578790,2373039,668214.25,0.281585869,8386.95,0.014490489,1.078866474,10711.40258,0.018506544,21880.83333,0.037804443,0,0,0,0,0,0,0.056310987
11,2022,West End,30,13,0,17,271.59,530.75,7764.737972,3603.064397,2293.027387,1263.564767,234,4.1,0.464949237,0.690893072,2.177132188,1,698826.4175,2865188.312,889134.7143,0.310323308,33096.18135,0.04735966,1.048576039,59636.76958,0.085338459,13126.83334,0.018784111,0,0,0,0,0,0,0.10412257
11,2022,West Price Hill,30,13,0,17,271.59,530.75,18961.63553,7517.694487,5411.251034,3232.174391,1144.64663,4.1,0.196647414,0.81024671,2.514935943,1,1706547.198,6996843.51,784626.3953,0.112140052,96727.74455,0.056680381,0.979067142,4415.675333,0.002587491,131.6666667,7.72E-05,0,0,0,0,0,0,0.002664645
11,2022,Westwood,30,13,0,17,271.59,530.75,32780.69256,14571.34892,8579.409571,3879.037748,1322.756353,4.1,0.218389223,0.819417792,2.263472583,1,2950262.331,12096075.56,1688966.224,0.139629272,114959.6496,0.038965908,0.998012972,6864.700917,0.00232681,330,1.12E-04,0,0,0,0,0,0,0.002438665
11,2022,Winton Hills,30,13,0,17,271.59,530.75,6741,2746,3304,1617,595,4.1,0.494901675,0.542016339,2.45,1,606690,2487429,721289.25,0.289973804,48885.2,0.080576901,0.912567044,24630.57917,0.040598294,1201.666667,0.001980693,0,0,0,0,0,0,0.042578987
11,2023,Avondale,30,13,0,17,191.3946,370.301,12825,5866,3070,1560,841,4.2845,0.423968633,0.688056323,2.051463803,1,1154250,4945384.125,920938.587,0.186221851,53062.1,0.045971063,0.920249237,35378.44775,0.030650594,2538.333333,0.002199119,0,0,0,0,295,2.56E-04,0.033360867
11,2023,Bond Hill,30,13,0,17,191.3946,370.301,6723,3165,1495,1154,129,4.2845,0.165876777,0.861707486,2.105112908,1,605070,2592422.415,194408.025,0.074990875,28354.3,0.04686119,0.98355955,50606.30008,0.0836371,747.5,0.001235394,0,0,0,0,450,7.44E-04,0.086359925
11,2023,California,30,13,0,17,191.3946,370.301,954.8278805,335.9772404,260.6600284,135.3627312,45.46799431,4.2845,0.026859504,0.983597254,2.83,0.13,85934.50925,368186.4049,3341.663647,0.00907601,519.5266743,0.006045612,0.998718876,0,0,0,0,0,0,0,0,0,0,0
